total_spend,spend_shopping,spend_travel,spend_fuel,spend_dining,spend_groceries,best_card_logic,most_used_card_sim
36638.91,11597.12,8062.84,2878.95,4823.54,9276.46,Tata Neu Infinity Credit Card,Diners Club Black
27975.81,78.45,11267.2,7914.28,4434.71,4281.17,BPCL Octane Credit Card,BPCL Octane Credit Card
18439.19,3521.72,6183.01,972.19,4468.61,3293.66,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
29769.39,15689.08,5786.54,2186.49,3654.03,2453.25,Tata Neu Infinity Credit Card,Diners Club Black
43883.73,9496.09,6774.8,13844.66,10582.36,3185.82,Tata Neu Infinity Credit Card,Millennia Credit Card
51112.01,14973.0,9310.57,976.72,9401.51,16450.21,Tata Neu Infinity Credit Card,Cashback Credit Card
12126.27,2780.41,2900.4,2348.0,1108.8,2988.67,Tata Neu Infinity Credit Card,Millennia Credit Card
59236.8,15907.67,3463.35,2019.89,17974.2,19871.68,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
56598.98,670.42,15411.05,20373.44,8214.26,11929.81,BPCL Octane Credit Card,Cashback Credit Card
43746.57,17530.03,2174.34,11246.37,6572.55,6223.28,Tata Neu Infinity Credit Card,Millennia Credit Card
52268.25,6383.74,14730.79,2657.3,13894.83,14601.6,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
31919.48,330.82,2253.03,6611.99,14895.29,7828.34,Cashback Credit Card,Diners Club Black
32899.11,16463.04,1891.11,3343.21,4432.08,6769.67,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
41414.38,896.32,9606.28,11925.68,18970.25,15.85,Cashback Credit Card,Cashback Credit Card
30938.47,2874.07,1752.1,1400.83,15594.13,9317.34,Cashback Credit Card,Millennia Credit Card
36588.99,13509.78,3650.27,1115.2,4899.76,13413.99,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
56832.68,10390.33,17917.55,6596.35,17227.66,4700.79,Cashback Credit Card,Cashback Credit Card
44609.01,10905.2,7597.35,16775.56,187.07,9143.83,Tata Neu Infinity Credit Card,Cashback Credit Card
34446.39,151.57,111.26,15719.81,13417.87,5045.89,BPCL Octane Credit Card,BPCL Octane Credit Card
17043.88,2819.34,1290.69,6786.59,2888.54,3258.73,Tata Neu Infinity Credit Card,Cashback Credit Card
45189.45,556.65,6168.57,2798.91,13921.36,21743.97,Tata Neu Infinity Credit Card,Diners Club Black
35540.73,5272.21,3111.83,11151.45,8568.22,7437.03,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
41213.18,5412.14,10928.96,7648.28,10613.99,6609.82,Tata Neu Infinity Credit Card,Millennia Credit Card
43428.93,1.77,10402.06,6499.52,12724.23,13801.34,Tata Neu Infinity Credit Card,Cashback Credit Card
53694.51,13299.25,12960.33,12351.98,4647.3,10435.64,Tata Neu Infinity Credit Card,Millennia Credit Card
51686.96,3380.06,15110.86,12841.79,727.21,19627.03,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
37202.14,1954.33,4575.85,14817.04,2090.56,13764.36,Tata Neu Infinity Credit Card,Millennia Credit Card
47905.63,7073.15,10505.4,13950.68,6102.5,10273.9,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
44523.25,4028.08,4228.72,11480.38,9015.23,15770.85,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
15606.9,2056.01,5921.19,3944.95,3343.42,341.33,Cashback Credit Card,Cashback Credit Card
39168.25,5225.43,10009.37,10556.29,7785.72,5591.44,Tata Neu Infinity Credit Card,Cashback Credit Card
39232.78,9085.43,9667.58,7973.49,7612.81,4893.47,Tata Neu Infinity Credit Card,Millennia Credit Card
54777.28,12356.04,9405.2,13761.7,14226.13,5028.21,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
38703.61,3400.96,16142.98,924.37,6238.67,11996.63,Tata Neu Infinity Credit Card,Cashback Credit Card
46570.22,14149.1,13792.93,71.09,5885.64,12671.47,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
58722.23,19649.42,24739.58,7725.48,5518.5,1089.25,Tata Neu Infinity Credit Card,Cashback Credit Card
39835.7,5263.06,5200.74,10730.39,9847.58,8793.92,Tata Neu Infinity Credit Card,First Classic Credit Card
8843.09,2876.65,2426.6,617.11,2485.31,437.43,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
56231.04,3880.88,23759.12,2508.08,3672.84,22410.13,Tata Neu Infinity Credit Card,Cashback Credit Card
19402.52,3829.38,4406.55,1760.52,4485.67,4920.4,Tata Neu Infinity Credit Card,Diners Club Black
37883.95,6010.6,18390.76,2283.46,4560.75,6638.38,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
8487.13,1007.54,781.45,3588.56,1095.07,2014.5,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
28145.28,5935.79,11829.8,2150.81,7023.08,1205.79,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38573.45,11229.11,4792.1,3116.24,12899.94,6536.06,Tata Neu Infinity Credit Card,Cashback Credit Card
37972.57,9641.44,8537.66,6637.36,2784.26,10371.86,Tata Neu Infinity Credit Card,Cashback Credit Card
59165.39,11721.16,9778.01,8815.33,22904.38,5946.51,Cashback Credit Card,Cashback Credit Card
15741.15,3339.98,3668.91,1262.09,2823.36,4646.8,Tata Neu Infinity Credit Card,Diners Club Black
51537.28,6308.15,15875.78,14019.29,14607.95,726.1,Cashback Credit Card,Diners Club Black
50825.4,3716.84,19148.68,15962.91,8243.97,3753.01,BPCL Octane Credit Card,Cashback Credit Card
38507.18,4987.18,5449.8,4266.42,11237.01,12566.77,Tata Neu Infinity Credit Card,Cashback Credit Card
8557.33,861.0,2665.5,4016.06,17.84,996.93,BPCL Octane Credit Card,BPCL Octane Credit Card
16648.42,1717.12,2063.77,6597.3,3756.71,2513.51,BPCL Octane Credit Card,Diners Club Black
51793.25,11486.42,9315.24,2592.27,17909.91,10489.41,Tata Neu Infinity Credit Card,Diners Club Black
45434.62,9426.99,9820.03,333.76,15589.17,10264.67,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
46031.01,10356.2,2299.83,17663.19,2735.71,12976.09,Tata Neu Infinity Credit Card,Millennia Credit Card
39144.36,302.11,14356.69,13302.55,6562.34,4620.67,BPCL Octane Credit Card,Cashback Credit Card
11002.37,134.26,941.72,3833.21,2373.7,3719.48,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
16049.74,2687.77,2699.67,4473.78,1532.45,4656.07,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
13140.21,4269.33,2975.45,1513.76,3793.03,588.65,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
57784.09,12539.2,16392.83,7250.67,4958.86,16642.53,Tata Neu Infinity Credit Card,Cashback Credit Card
21306.23,3188.69,6617.35,6759.54,361.15,4379.49,Tata Neu Infinity Credit Card,Diners Club Black
47470.2,11025.54,12903.04,9645.0,6210.94,7685.68,Tata Neu Infinity Credit Card,Cashback Credit Card
15006.21,3680.38,2482.85,4790.55,3611.35,441.08,Tata Neu Infinity Credit Card,Cashback Credit Card
23397.69,1930.44,5122.92,5569.55,5508.9,5265.88,Tata Neu Infinity Credit Card,Millennia Credit Card
46025.45,9348.32,6190.45,3343.7,16543.14,10599.84,Tata Neu Infinity Credit Card,Diners Club Black
47131.0,15271.6,5999.07,16693.78,505.26,8661.29,Tata Neu Infinity Credit Card,Diners Club Black
31583.58,5222.29,7662.25,9502.2,6992.14,2204.69,Tata Neu Infinity Credit Card,Cashback Credit Card
37302.15,7015.81,11246.65,4355.01,7175.43,7509.25,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38617.74,3546.84,10498.86,6577.5,11767.04,6227.49,Cashback Credit Card,BPCL Octane Credit Card
32254.69,8469.98,8416.86,5288.97,1106.37,8972.52,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
57238.14,8092.03,17850.76,18560.0,10501.54,2233.82,Cashback Credit Card,Millennia Credit Card
56555.01,13131.09,5606.43,10084.8,12392.97,15339.72,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
18827.93,2660.97,3972.66,6111.93,1585.3,4497.08,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
32444.07,5149.76,7232.68,9825.77,10175.68,60.17,Cashback Credit Card,Millennia Credit Card
53291.25,1008.25,14496.09,13828.55,17955.08,6003.28,Cashback Credit Card,Tata Neu Infinity Credit Card
44164.93,3685.94,24225.76,808.81,12172.9,3271.52,Diners Club Black,Cashback Credit Card
45093.29,16044.53,11244.51,10462.65,3789.92,3551.69,Tata Neu Infinity Credit Card,Diners Club Black
23466.68,6706.54,7309.66,6360.28,374.69,2715.5,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
47017.68,10651.37,8921.08,11142.53,12544.42,3758.27,Tata Neu Infinity Credit Card,Millennia Credit Card
43033.76,10104.52,8790.39,8689.38,8429.13,7020.35,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
58655.74,2087.12,23567.2,8502.89,12399.53,12099.0,Tata Neu Infinity Credit Card,Millennia Credit Card
21285.52,7316.99,7175.27,195.72,5119.03,1478.52,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
40375.47,10648.83,4355.88,298.94,2754.49,22317.33,Tata Neu Infinity Credit Card,Diners Club Black
16995.05,5019.21,2585.46,2872.19,201.02,6317.17,Tata Neu Infinity Credit Card,Vistara Infinite Credit Card
58873.68,9702.86,17126.47,8911.13,10216.08,12917.15,Tata Neu Infinity Credit Card,Diners Club Black
38839.71,10507.32,84.96,11716.03,9998.21,6533.19,Tata Neu Infinity Credit Card,Diners Club Black
15376.46,6408.47,2489.3,2681.87,702.65,3094.16,Tata Neu Infinity Credit Card,Cashback Credit Card
18502.77,943.71,4051.63,4619.04,3663.14,5225.24,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
30194.0,5117.0,5867.62,8518.03,1301.94,9389.4,Tata Neu Infinity Credit Card,Millennia Credit Card
38494.77,9550.73,4994.82,10692.37,6635.58,6621.27,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
31468.74,95.3,321.25,13104.19,5616.56,12331.44,BPCL Octane Credit Card,BPCL Octane Credit Card
15669.24,4812.11,2205.16,1951.08,2831.6,3869.29,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
10085.2,2086.72,706.42,2592.73,2648.21,2051.12,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
18912.07,6358.93,3666.19,1519.52,6798.05,569.38,Tata Neu Infinity Credit Card,Cashback Credit Card
33441.65,8063.0,8309.95,4886.91,11876.06,305.72,Cashback Credit Card,Cashback Credit Card
44222.01,13600.58,891.01,9022.37,12881.94,7826.12,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
43238.49,10810.85,10022.02,4525.13,13185.42,4695.06,Tata Neu Infinity Credit Card,Cashback Credit Card
47284.57,15992.38,9721.89,13042.26,1753.68,6774.36,Tata Neu Infinity Credit Card,Cashback Credit Card
52488.86,3438.91,10551.82,8345.54,747.36,29405.24,Tata Neu Infinity Credit Card,Millennia Credit Card
15991.03,1705.97,2954.5,1592.47,4610.85,5127.24,Tata Neu Infinity Credit Card,Diners Club Black
25982.65,4819.96,8062.93,267.77,3809.33,9022.66,Tata Neu Infinity Credit Card,Cashback Credit Card
45808.92,11635.84,11460.34,10452.64,8821.42,3438.69,Tata Neu Infinity Credit Card,Millennia Credit Card
32384.55,10908.69,4736.97,8466.72,7215.08,1057.09,Tata Neu Infinity Credit Card,Diners Club Black
53537.26,17557.44,4717.99,19647.23,7162.64,4451.97,Tata Neu Infinity Credit Card,Millennia Credit Card
8463.59,1383.34,1838.06,2558.52,1047.31,1636.36,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
29607.01,8044.36,3497.42,8334.2,2568.32,7162.71,Tata Neu Infinity Credit Card,Millennia Credit Card
11430.68,353.24,819.89,7708.96,303.59,2245.01,BPCL Octane Credit Card,Millennia Credit Card
38884.98,2572.47,8895.71,6351.79,7993.89,13071.14,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
13874.51,2956.65,4122.76,2576.53,3759.34,459.23,Cashback Credit Card,BPCL Octane Credit Card
47425.64,20866.09,5422.11,9545.73,1193.17,10398.54,Tata Neu Infinity Credit Card,Millennia Credit Card
52801.13,10082.43,1572.62,7567.07,16659.0,16920.0,Tata Neu Infinity Credit Card,Cashback Credit Card
32027.12,7766.71,11198.32,3478.01,7946.61,1637.47,Tata Neu Infinity Credit Card,Millennia Credit Card
15431.11,2951.81,4167.6,5208.53,210.12,2893.05,Tata Neu Infinity Credit Card,Diners Club Black
30126.38,1143.86,9363.15,4718.84,5367.38,9533.14,Tata Neu Infinity Credit Card,Cashback Credit Card
51865.44,3842.17,11916.72,13362.16,17841.99,4902.4,Cashback Credit Card,BPCL Octane Credit Card
33171.92,6348.78,858.14,7473.41,11149.72,7341.87,Tata Neu Infinity Credit Card,Diners Club Black
44051.13,3267.47,2681.18,2224.83,16815.38,19062.26,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
38459.29,1856.57,12996.12,11463.19,1167.78,10975.63,Tata Neu Infinity Credit Card,Diners Club Black
48241.1,21453.41,9731.94,988.34,10104.91,5962.49,Tata Neu Infinity Credit Card,Cashback Credit Card
31864.16,5290.61,2415.49,986.78,10359.9,12811.38,Tata Neu Infinity Credit Card,Millennia Credit Card
20243.09,2383.72,7375.78,6009.27,3842.08,632.25,Cashback Credit Card,Tata Neu Infinity Credit Card
30974.0,3313.25,3934.9,9575.02,9890.8,4260.04,Cashback Credit Card,Cashback Credit Card
18370.04,3237.3,4482.71,1497.78,3046.75,6105.5,Tata Neu Infinity Credit Card,Cashback Credit Card
28470.36,963.98,7515.41,3605.3,7451.87,8933.79,Tata Neu Infinity Credit Card,Cashback Credit Card
33426.5,8304.96,3590.61,9518.55,9613.13,2399.25,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
29611.86,3494.6,7636.86,5912.45,10768.27,1799.68,Cashback Credit Card,Millennia Credit Card
13571.62,2233.75,2441.41,1320.27,2587.57,4988.61,Tata Neu Infinity Credit Card,Diners Club Black
39074.86,10100.05,13926.18,6996.08,792.48,7260.08,Tata Neu Infinity Credit Card,Cashback Credit Card
29931.01,4884.88,3034.47,10243.77,8201.4,3566.5,Tata Neu Infinity Credit Card,Millennia Credit Card
45289.53,8365.26,4297.91,13314.58,4970.85,14340.93,Tata Neu Infinity Credit Card,Cashback Credit Card
38795.43,11573.3,9813.65,6757.46,4223.63,6427.39,Tata Neu Infinity Credit Card,Cashback Credit Card
42337.71,923.21,9507.14,13509.63,7017.04,11380.69,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
14524.89,6126.1,351.71,3862.3,1404.86,2779.92,Tata Neu Infinity Credit Card,Cashback Credit Card
25500.93,2681.81,6877.79,6302.86,3212.76,6425.71,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
23024.74,23.15,5192.69,9113.08,5799.96,2895.86,BPCL Octane Credit Card,Tata Neu Infinity Credit Card
46464.42,6074.13,6980.6,14289.03,7063.73,12056.93,Tata Neu Infinity Credit Card,Cashback Credit Card
42048.02,5339.91,5926.69,7340.78,8922.2,14518.45,Tata Neu Infinity Credit Card,Diners Club Black
16471.54,1699.05,6869.39,6445.35,110.95,1346.81,BPCL Octane Credit Card,Cashback Credit Card
40916.78,11387.07,13663.0,4141.06,10275.55,1450.11,Tata Neu Infinity Credit Card,Cashback Credit Card
57157.59,29493.14,12368.82,11761.23,874.37,2660.03,Tata Neu Infinity Credit Card,Cashback Credit Card
57511.74,29200.48,10406.82,4783.41,13107.08,13.94,Tata Neu Infinity Credit Card,Diners Club Black
20696.37,2579.07,3842.8,6886.27,2325.6,5062.64,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
59688.38,7884.77,15439.14,14729.47,18234.93,3400.05,Cashback Credit Card,Millennia Credit Card
24438.73,3347.51,16001.88,1295.21,336.82,3457.31,Diners Club Black,Tata Neu Infinity Credit Card
40675.37,9926.42,8618.88,7161.32,7179.88,7788.86,Tata Neu Infinity Credit Card,Millennia Credit Card
41370.83,16808.63,9684.93,1479.3,78.24,13319.72,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
43466.67,14619.07,652.0,11034.91,5010.58,12150.1,Tata Neu Infinity Credit Card,Diners Club Black
43807.13,9489.05,6282.08,13060.78,2561.96,12413.25,Tata Neu Infinity Credit Card,Cashback Credit Card
21804.55,3930.6,4871.74,5706.44,5031.4,2264.36,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
21399.41,6654.53,5841.0,3965.98,1792.25,3145.65,Tata Neu Infinity Credit Card,Diners Club Black
33158.1,4348.95,11340.78,5247.83,11740.98,479.57,Cashback Credit Card,Diners Club Black
48904.01,15031.23,13558.2,8669.55,9847.25,1797.78,Tata Neu Infinity Credit Card,Diners Club Black
11155.12,1022.69,2472.72,2387.78,2594.15,2677.79,Tata Neu Infinity Credit Card,Cashback Credit Card
13312.62,3802.02,4169.38,3681.91,731.15,928.16,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
41616.09,5984.64,10110.71,1165.35,13227.74,11127.64,Tata Neu Infinity Credit Card,Millennia Credit Card
58593.14,6510.35,12216.36,9563.66,14353.73,15949.04,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
57213.13,13715.77,16378.92,16025.03,4650.51,6442.9,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
18289.07,2417.06,4832.44,4374.72,3671.75,2993.1,Tata Neu Infinity Credit Card,Millennia Credit Card
43325.6,6450.95,9873.8,12548.83,12356.02,2096.0,Cashback Credit Card,BPCL Octane Credit Card
58970.79,4935.53,79.33,19027.94,22352.86,12575.12,Cashback Credit Card,Tata Neu Infinity Credit Card
31384.02,3543.23,6204.59,6688.33,6280.68,8667.19,Tata Neu Infinity Credit Card,Cashback Credit Card
42076.64,2853.0,8342.64,3373.66,11922.13,15585.21,Tata Neu Infinity Credit Card,Cashback Credit Card
58647.14,17373.21,10744.98,13806.64,14899.85,1822.46,Tata Neu Infinity Credit Card,Cashback Credit Card
45166.76,11636.85,3232.26,12107.14,10548.75,7641.75,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
30722.21,9639.34,9305.08,1233.26,7628.9,2915.64,Tata Neu Infinity Credit Card,Millennia Credit Card
48107.36,7993.11,10915.71,13795.47,3100.33,12302.76,Tata Neu Infinity Credit Card,Cashback Credit Card
46422.67,454.02,19538.6,19207.57,3039.2,4183.27,BPCL Octane Credit Card,Millennia Credit Card
26382.88,5269.03,3163.89,6618.8,4956.09,6375.07,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
9203.78,1453.29,2212.98,1562.41,1998.92,1976.18,Tata Neu Infinity Credit Card,Millennia Credit Card
12201.88,6400.72,3029.24,457.49,1920.03,394.4,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
42816.48,15552.6,11181.95,3064.19,2204.32,10813.42,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
25838.17,2353.74,1610.48,6735.79,8447.79,6690.37,Tata Neu Infinity Credit Card,Millennia Credit Card
42974.94,6872.24,12101.62,4873.52,13405.74,5721.82,Cashback Credit Card,Cashback Credit Card
57048.09,6861.83,1439.54,27055.54,870.72,20820.46,Tata Neu Infinity Credit Card,Cashback Credit Card
12518.09,4541.33,1986.76,2862.3,2764.23,363.46,Tata Neu Infinity Credit Card,Millennia Credit Card
14056.76,4191.34,4037.01,1665.09,1413.53,2749.78,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
38460.17,3025.45,4700.67,24602.27,1589.2,4542.57,BPCL Octane Credit Card,BPCL Octane Credit Card
59077.19,8290.6,16570.66,17138.44,15215.89,1861.6,Cashback Credit Card,Cashback Credit Card
45538.04,1196.12,7747.18,14655.92,10604.0,11334.82,Tata Neu Infinity Credit Card,Cashback Credit Card
34881.11,4819.67,8185.47,10254.1,10480.85,1141.01,Cashback Credit Card,BPCL Octane Credit Card
19577.4,1357.73,5750.97,7188.08,4592.35,688.26,BPCL Octane Credit Card,BPCL Octane Credit Card
14245.18,2755.0,4420.85,1325.65,498.83,5244.85,Tata Neu Infinity Credit Card,Cashback Credit Card
12709.9,3288.62,1468.12,2912.48,3804.04,1236.65,Tata Neu Infinity Credit Card,Cashback Credit Card
12699.28,3069.24,1979.76,2756.97,4474.87,418.44,Cashback Credit Card,BPCL Octane Credit Card
18132.77,1236.8,4860.64,4360.99,4763.48,2910.86,Cashback Credit Card,BPCL Octane Credit Card
19380.11,3261.25,4285.8,3883.99,3459.43,4489.64,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
31070.26,8710.74,7226.41,9419.36,79.44,5634.32,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
56156.89,16922.97,21146.48,15491.56,522.75,2073.12,Tata Neu Infinity Credit Card,Diners Club Black
30451.41,8482.23,8886.84,73.44,8375.4,4633.5,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
44651.63,13702.87,3180.55,5148.13,8739.26,13880.81,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
28053.35,6317.23,163.62,6335.02,7988.61,7248.86,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
11188.94,2007.45,3657.43,1416.67,59.98,4047.41,Tata Neu Infinity Credit Card,Cashback Credit Card
59856.51,9158.59,11150.66,2940.99,26598.41,10007.86,Cashback Credit Card,Millennia Credit Card
11321.1,997.98,2925.67,3143.55,1614.2,2639.7,Tata Neu Infinity Credit Card,Tata Neu Infinity Credit Card
33854.51,12536.85,5493.66,11579.12,346.4,3898.48,Tata Neu Infinity Credit Card,Diners Club Black
54314.56,9842.92,3203.83,16346.23,4178.36,20743.21,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
23548.79,81.17,1175.28,8845.03,5329.61,8117.71,Tata Neu Infinity Credit Card,Diners Club Black
13636.35,4903.7,2725.95,3370.24,1897.08,739.38,Tata Neu Infinity Credit Card,Cashback Credit Card
34437.99,2502.12,9776.59,7990.4,937.47,13231.41,Tata Neu Infinity Credit Card,BPCL Octane Credit Card
